time,wavelength,flux,flux_err
59045.56000,5.8,0.953471,0.0100
59045.56000,5.9,0.975192,0.0100
59045.56000,6.0,0.956619,0.0100
59045.56000,6.1,0.952718,0.0100
59045.56000,6.2,0.968554,0.0100
59045.56000,6.3,0.975045,0.0100
59045.56000,6.4,0.970377,0.0100
59045.56000,6.5,0.973148,0.0100
59045.56000,6.6,0.955620,0.0100
59045.56000,6.7,0.948969,0.0100
59045.56000,6.8,0.978201,0.0100
59045.56000,6.9,0.959961,0.0100
59045.56000,7.0,0.960679,0.0100
59045.56000,7.1,0.976469,0.0100
59045.56000,7.2,0.968750,0.0100
59045.56000,7.3,0.967746,0.0100
59045.56000,7.4,0.984838,0.0100
59045.56000,7.5,0.956752,0.0100
59045.56000,7.6,0.972466,0.0100
59045.56000,7.7,0.963758,0.0100
59045.56000,7.8,0.965873,0.0100
59045.56000,7.9,0.978472,0.0100
59045.56000,8.0,0.968266,0.0100
59045.56000,8.1,0.968571,0.0100
59045.56000,8.2,0.973913,0.0100
59045.56000,8.3,0.959538,0.0100
59045.56000,8.4,0.954795,0.0100
59045.56000,8.5,0.952739,0.0100
59045.56000,8.6,0.943524,0.0100
59045.56000,8.7,0.983750,0.0100
59045.56000,8.8,0.952155,0.0100
59045.56000,8.9,0.960975,0.0100
59045.56000,9.0,0.960419,0.0100
59045.56000,9.1,0.966262,0.0100
59045.56000,9.2,0.971345,0.0100
59045.56000,9.3,0.971792,0.0100
59045.56000,9.4,0.957357,0.0100
59045.56000,9.5,0.961516,0.0100
59045.56000,9.6,0.966013,0.0100
59045.56000,9.7,0.960701,0.0100
59045.56000,9.8,0.979261,0.0100
59045.56000,9.9,0.968097,0.0100
59045.56000,10.0,0.970536,0.0100
59045.60000,0.5,0.947850,0.0100
59045.60000,0.6,0.952956,0.0100
59045.60000,0.7,0.943032,0.0100
59045.60000,0.8,0.928253,0.0100
59045.60000,0.9,0.945218,0.0100
59045.60000,1.0,0.934708,0.0100
59045.60000,1.1,0.935935,0.0100
59045.60000,1.2,0.947085,0.0100
59045.60000,1.3,0.953604,0.0100
59045.60000,1.4,0.941434,0.0100
59045.60000,1.5,0.944310,0.0100
59045.60000,1.6,0.958244,0.0100
59045.60000,1.7,0.943629,0.0100
59045.60000,1.8,0.967238,0.0100
59045.60000,1.9,0.946877,0.0100
59045.60000,2.0,0.923614,0.0100
59045.60000,2.1,0.948755,0.0100
59045.60000,2.2,0.945033,0.0100
59045.60000,2.3,0.954119,0.0100
59045.60000,2.4,0.947953,0.0100
59045.60000,2.5,0.939837,0.0100
59045.60000,2.6,0.928978,0.0100
59045.60000,2.7,0.939131,0.0100
59045.60000,2.8,0.932716,0.0100
59045.60000,2.9,0.935416,0.0100
59045.60000,3.0,0.947107,0.0100
59045.60000,3.1,0.957921,0.0100
59045.60000,3.2,0.945168,0.0100
59045.60000,3.3,0.929263,0.0100
59045.60000,3.4,0.945668,0.0100
59045.60000,3.5,0.953188,0.0100
59045.60000,3.6,0.935124,0.0100
59045.60000,3.7,0.939881,0.0100
59045.60000,3.8,0.941368,0.0100
59045.60000,3.9,0.933372,0.0100
59045.60000,4.0,0.947704,0.0100
59045.60000,4.1,0.940012,0.0100
59045.60000,4.2,0.945417,0.0100
59045.60000,4.3,0.932347,0.0100
59045.60000,4.4,0.936847,0.0100
59045.60000,4.5,0.948445,0.0100
59045.60000,4.6,0.937493,0.0100
59045.60000,4.7,0.958491,0.0100
59045.60000,4.8,0.937225,0.0100
59045.60000,4.9,0.943468,0.0100
59045.60000,5.0,0.950547,0.0100
59045.60000,5.1,0.927038,0.0100
59045.60000,5.2,0.923613,0.0100
59045.60000,5.3,0.925965,0.0100
59045.60000,5.4,0.953847,0.0100
59045.60000,5.5,0.935703,0.0100
59045.60000,5.6,0.966803,0.0100
59045.60000,5.7,0.935579,0.0100
59045.60000,5.8,0.943067,0.0100
59045.60000,5.9,0.956643,0.0100
59045.60000,6.0,0.961282,0.0100
59045.60000,6.1,0.961837,0.0100
59045.60000,6.2,0.953305,0.0100
59045.60000,6.3,0.951462,0.0100
59045.60000,6.4,0.947147,0.0100
59045.60000,6.5,0.949005,0.0100
59045.60000,6.6,0.935710,0.0100
59045.60000,6.7,0.933039,0.0100
59045.60000,6.8,0.941188,0.0100
59045.60000,6.9,0.939520,0.0100
59045.60000,7.0,0.936689,0.0100
59045.60000,7.1,0.948185,0.0100
59045.60000,7.2,0.950775,0.0100
59045.60000,7.3,0.942106,0.0100
59045.60000,7.4,0.955997,0.0100
59045.60000,7.5,0.929805,0.0100
59045.60000,7.6,0.939285,0.0100
59045.60000,7.7,0.934053,0.0100
59045.60000,7.8,0.922556,0.0100
59045.60000,7.9,0.940395,0.0100
59045.60000,8.0,0.940004,0.0100
59045.60000,8.1,0.956356,0.0100
59045.60000,8.2,0.947530,0.0100
59045.60000,8.3,0.930980,0.0100
59045.60000,8.4,0.959762,0.0100
59045.60000,8.5,0.953432,0.0100
59045.60000,8.6,0.947042,0.0100
59045.60000,8.7,0.938957,0.0100
59045.60000,8.8,0.931627,0.0100
59045.60000,8.9,0.937499,0.0100
59045.60000,9.0,0.952109,0.0100
59045.60000,9.1,0.960067,0.0100
59045.60000,9.2,0.956654,0.0100
59045.60000,9.3,0.936333,0.0100
59045.60000,9.4,0.930025,0.0100
59045.60000,9.5,0.942630,0.0100
59045.60000,9.6,0.923537,0.0100
59045.60000,9.7,0.944453,0.0100
59045.60000,9.8,0.939745,0.0100
59045.60000,9.9,0.936561,0.0100
59045.60000,10.0,0.925274,0.0100
59045.64000,0.5,0.928085,0.0100
59045.64000,0.6,0.917622,0.0100
59045.64000,0.7,0.911250,0.0100
59045.64000,0.8,0.894226,0.0100
59045.64000,0.9,0.922674,0.0100
59045.64000,1.0,0.940671,0.0100
59045.64000,1.1,0.939561,0.0100
59045.64000,1.2,0.918378,0.0100
59045.64000,1.3,0.916927,0.0100
59045.64000,1.4,0.927636,0.0100
59045.64000,1.5,0.912965,0.0100
59045.64000,1.6,0.925967,0.0100
59045.64000,1.7,0.930609,0.0100
59045.64000,1.8,0.935218,0.0100
59045.64000,1.9,0.921947,0.0100
59045.64000,2.0,0.920912,0.0100
59045.64000,2.1,0.914169,0.0100
59045.64000,2.2,0.914680,0.0100
59045.64000,2.3,0.920684,0.0100
59045.64000,2.4,0.926622,0.0100
59045.64000,2.5,0.932085,0.0100
59045.64000,2.6,0.914917,0.0100
59045.64000,2.7,0.937876,0.0100
59045.64000,2.8,0.920237,0.0100
59045.64000,2.9,0.922735,0.0100
59045.64000,3.0,0.915477,0.0100
59045.64000,3.1,0.898706,0.0100
59045.64000,3.2,0.931789,0.0100
59045.64000,3.3,0.930317,0.0100
59045.64000,3.4,0.920135,0.0100
59045.64000,3.5,0.923619,0.0100
59045.64000,3.6,0.928108,0.0100
59045.64000,3.7,0.907323,0.0100
59045.64000,3.8,0.917658,0.0100
59045.64000,3.9,0.930891,0.0100
59045.64000,4.0,0.910406,0.0100
59045.64000,4.1,0.925884,0.0100
59045.64000,4.2,0.909383,0.0100
59045.64000,4.3,0.927613,0.0100
59045.64000,4.4,0.922592,0.0100
59045.64000,4.5,0.906797,0.0100
59045.64000,4.6,0.934596,0.0100
59045.64000,4.7,0.915603,0.0100
59045.64000,4.8,0.914846,0.0100
59045.64000,4.9,0.924954,0.0100
59045.64000,5.0,0.934435,0.0100
59045.64000,5.1,0.912790,0.0100
59045.64000,5.2,0.923565,0.0100
59045.64000,5.3,0.927237,0.0100
59045.64000,5.4,0.929880,0.0100
59045.64000,5.5,0.924713,0.0100
59045.64000,5.6,0.919278,0.0100
59045.64000,5.7,0.914673,0.0100
59045.64000,5.8,0.923810,0.0100
59045.64000,5.9,0.912227,0.0100
59045.64000,6.0,0.893735,0.0100
59045.64000,6.1,0.927314,0.0100
59045.64000,6.2,0.931988,0.0100
59045.64000,6.3,0.899319,0.0100
59045.64000,6.4,0.912851,0.0100
59045.64000,6.5,0.929140,0.0100
59045.64000,6.6,0.943524,0.0100
59045.64000,6.7,0.923157,0.0100
59045.64000,6.8,0.915669,0.0100
59045.64000,6.9,0.921120,0.0100
59045.64000,7.0,0.936697,0.0100
59045.64000,7.1,0.916489,0.0100
59045.64000,7.2,0.914957,0.0100
59045.64000,7.3,0.918121,0.0100
59045.64000,7.4,0.913415,0.0100
59045.64000,7.5,0.924175,0.0100
59045.64000,7.6,0.939195,0.0100
59045.64000,7.7,0.926179,0.0100
59045.64000,7.8,0.920425,0.0100
59045.64000,7.9,0.920031,0.0100
59045.64000,8.0,0.907317,0.0100
59045.64000,8.1,0.931780,0.0100
59045.64000,8.2,0.922170,0.0100
59045.64000,8.3,0.921144,0.0100
59045.64000,8.4,0.954880,0.0100
59045.64000,8.5,0.925936,0.0100
59045.64000,8.6,0.915431,0.0100
59045.64000,8.7,0.918685,0.0100
59045.64000,8.8,0.934433,0.0100
59045.64000,8.9,0.924081,0.0100
59045.64000,9.0,0.908566,0.0100
59045.64000,9.1,0.932141,0.0100
59045.64000,9.2,0.916267,0.0100
59045.64000,9.3,0.941682,0.0100
59045.64000,9.4,0.933749,0.0100
59045.64000,9.5,0.918475,0.0100
59045.64000,9.6,0.935759,0.0100
59045.64000,9.7,0.923627,0.0100
59045.64000,9.8,0.931476,0.0100
59045.64000,9.9,0.927796,0.0100
59045.64000,10.0,0.914485,0.0100
59045.68000,0.5,0.903082,0.0100
59045.68000,0.6,0.919817,0.0100
59045.68000,0.7,0.906170,0.0100
59045.68000,0.8,0.905481,0.0100
59045.68000,0.9,0.899966,0.0100
59045.68000,1.0,0.913753,0.0100
59045.68000,1.1,0.930143,0.0100
59045.68000,1.2,0.898842,0.0100
59045.68000,1.3,0.909759,0.0100
59045.68000,1.4,0.923640,0.0100
59045.68000,1.5,0.908721,0.0100
59045.68000,1.6,0.914041,0.0100
59045.68000,1.7,0.898893,0.0100
59045.68000,1.8,0.913800,0.0100
59045.68000,1.9,0.907646,0.0100
59045.68000,2.0,0.919375,0.0100
59045.68000,2.1,0.921391,0.0100
59045.68000,2.2,0.935413,0.0100
59045.68000,2.3,0.915314,0.0100
59045.68000,2.4,0.912775,0.0100
59045.68000,2.5,0.911461,0.0100
59045.68000,2.6,0.905986,0.0100
59045.68000,2.7,0.912902,0.0100
59045.68000,2.8,0.906563,0.0100
59045.68000,2.9,0.911202,0.0100
59045.68000,3.0,0.922693,0.0100
59045.68000,3.1,0.899452,0.0100
59045.68000,3.2,0.920916,0.0100
59045.68000,3.3,0.922688,0.0100
59045.68000,3.4,0.908337,0.0100
59045.68000,3.5,0.888299,0.0100
59045.68000,3.6,0.903439,0.0100
59045.68000,3.7,0.922487,0.0100
59045.68000,3.8,0.909289,0.0100
59045.68000,3.9,0.899524,0.0100
59045.68000,4.0,0.904470,0.0100
59045.68000,4.1,0.917923,0.0100
59045.68000,4.2,0.914985,0.0100
59045.68000,4.3,0.907128,0.0100
59045.68000,4.4,0.905849,0.0100
59045.68000,4.5,0.905600,0.0100
59045.68000,4.6,0.900293,0.0100
59045.68000,4.7,0.925671,0.0100
59045.68000,4.8,0.906294,0.0100
59045.68000,4.9,0.921689,0.0100
59045.68000,5.0,0.924730,0.0100
59045.68000,5.1,0.919500,0.0100
59045.68000,5.2,0.905201,0.0100
59045.68000,5.3,0.913555,0.0100
59045.68000,5.4,0.909275,0.0100
59045.68000,5.5,0.900480,0.0100
59045.68000,5.6,0.912761,0.0100
59045.68000,5.7,0.897727,0.0100
59045.68000,5.8,0.921394,0.0100
59045.68000,5.9,0.904871,0.0100
59045.68000,6.0,0.911529,0.0100
59045.68000,6.1,0.912350,0.0100
59045.68000,6.2,0.906928,0.0100
59045.68000,6.3,0.915384,0.0100
59045.68000,6.4,0.904768,0.0100
59045.68000,6.5,0.918230,0.0100
59045.68000,6.6,0.896057,0.0100
59045.68000,6.7,0.910781,0.0100
59045.68000,6.8,0.928907,0.0100
59045.68000,6.9,0.899514,0.0100
59045.68000,7.0,0.902740,0.0100
59045.68000,7.1,0.914656,0.0100
59045.68000,7.2,0.911313,0.0100
59045.68000,7.3,0.913024,0.0100
59045.68000,7.4,0.914409,0.0100
59045.68000,7.5,0.915865,0.0100
59045.68000,7.6,0.920614,0.0100
59045.68000,7.7,0.913615,0.0100
59045.68000,7.8,0.907105,0.0100
59045.68000,7.9,0.916243,0.0100
59045.68000,8.0,0.928516,0.0100
59045.68000,8.1,0.908191,0.0100
59045.68000,8.2,0.899772,0.0100
59045.68000,8.3,0.920588,0.0100
59045.68000,8.4,0.908313,0.0100
59045.68000,8.5,0.887791,0.0100
59045.68000,8.6,0.917992,0.0100
59045.68000,8.7,0.904164,0.0100
59045.68000,8.8,0.908612,0.0100
59045.68000,8.9,0.912837,0.0100
59045.68000,9.0,0.911422,0.0100
59045.68000,9.1,0.916612,0.0100
59045.68000,9.2,0.905162,0.0100
59045.68000,9.3,0.914648,0.0100
59045.68000,9.4,0.906922,0.0100
59045.68000,9.5,0.916905,0.0100
59045.68000,9.6,0.915671,0.0100
59045.68000,9.7,0.900163,0.0100
59045.68000,9.8,0.920377,0.0100
59045.68000,9.9,0.904158,0.0100
59045.68000,10.0,0.917598,0.0100
59045.72000,0.5,0.905444,0.0100
59045.72000,0.6,0.920153,0.0100
59045.72000,0.7,0.899537,0.0100
59045.72000,0.8,0.898278,0.0100
59045.72000,0.9,0.901577,0.0100
59045.72000,1.0,0.898739,0.0100
59045.72000,1.1,0.909771,0.0100
59045.72000,1.2,0.885608,0.0100
59045.72000,1.3,0.891234,0.0100
59045.72000,1.4,0.891093,0.0100
59045.72000,1.5,0.911274,0.0100
59045.72000,1.6,0.918877,0.0100
59045.72000,1.7,0.900727,0.0100
59045.72000,1.8,0.900083,0.0100
59045.72000,1.9,0.902472,0.0100
59045.72000,2.0,0.913390,0.0100
59045.72000,2.1,0.892498,0.0100
59045.72000,2.2,0.904155,0.0100
59045.72000,2.3,0.911523,0.0100
59045.72000,2.4,0.906782,0.0100
59045.72000,2.5,0.903667,0.0100
59045.72000,2.6,0.911782,0.0100
59045.72000,2.7,0.874739,0.0100
59045.72000,2.8,0.908550,0.0100
59045.72000,2.9,0.895231,0.0100
59045.72000,3.0,0.883465,0.0100
59045.72000,3.1,0.906883,0.0100
59045.72000,3.2,0.915508,0.0100
59045.72000,3.3,0.900397,0.0100
59045.72000,3.4,0.911300,0.0100
59045.72000,3.5,0.917894,0.0100
59045.72000,3.6,0.914920,0.0100
59045.72000,3.7,0.918171,0.0100
59045.72000,3.8,0.909193,0.0100
59045.72000,3.9,0.902526,0.0100
59045.72000,4.0,0.885752,0.0100
59045.72000,4.1,0.899311,0.0100
59045.72000,4.2,0.893339,0.0100
59045.72000,4.3,0.923481,0.0100
59045.72000,4.4,0.900012,0.0100
59045.72000,4.5,0.903003,0.0100
59045.72000,4.6,0.907286,0.0100
59045.72000,4.7,0.902207,0.0100
59045.72000,4.8,0.918722,0.0100
59045.72000,4.9,0.895545,0.0100
59045.72000,5.0,0.903717,0.0100
59045.72000,5.1,0.894347,0.0100
59045.72000,5.2,0.888571,0.0100
59045.72000,5.3,0.895654,0.0100
59045.72000,5.4,0.901401,0.0100
59045.72000,5.5,0.897478,0.0100
59045.72000,5.6,0.894847,0.0100
59045.72000,5.7,0.887708,0.0100
59045.72000,5.8,0.900940,0.0100
59045.72000,5.9,0.886724,0.0100
59045.72000,6.0,0.909372,0.0100
59045.72000,6.1,0.902596,0.0100
59045.72000,6.2,0.887196,0.0100
59045.72000,6.3,0.898679,0.0100
59045.72000,6.4,0.894250,0.0100
59045.72000,6.5,0.904963,0.0100
59045.72000,6.6,0.915176,0.0100
59045.72000,6.7,0.883020,0.0100
59045.72000,6.8,0.902922,0.0100
59045.72000,6.9,0.900170,0.0100
59045.72000,7.0,0.908485,0.0100
59045.72000,7.1,0.903903,0.0100
59045.72000,7.2,0.894252,0.0100
59045.72000,7.3,0.898581,0.0100
59045.72000,7.4,0.893811,0.0100
59045.72000,7.5,0.912531,0.0100
59045.72000,7.6,0.901984,0.0100
59045.72000,7.7,0.920783,0.0100
59045.72000,7.8,0.901165,0.0100
59045.72000,7.9,0.894687,0.0100
59045.72000,8.0,0.886634,0.0100
59045.72000,8.1,0.883740,0.0100
59045.72000,8.2,0.885930,0.0100
59045.72000,8.3,0.904443,0.0100
59045.72000,8.4,0.906859,0.0100
59045.72000,8.5,0.885959,0.0100
59045.72000,8.6,0.910722,0.0100
59045.72000,8.7,0.896941,0.0100
59045.72000,8.8,0.903239,0.0100
59045.72000,8.9,0.917893,0.0100
59045.72000,9.0,0.910740,0.0100
59045.72000,9.1,0.899086,0.0100
59045.72000,9.2,0.892859,0.0100
59045.72000,9.3,0.880253,0.0100
59045.72000,9.4,0.894580,0.0100
59045.72000,9.5,0.899660,0.0100
59045.72000,9.6,0.891899,0.0100
59045.72000,9.7,0.900459,0.0100
59045.72000,9.8,0.902540,0.0100
59045.72000,9.9,0.899523,0.0100
59045.72000,10.0,0.895271,0.0100
59045.76000,0.5,0.901884,0.0100
59045.76000,0.6,0.904617,0.0100
59045.76000,0.7,0.889293,0.0100
59045.76000,0.8,0.914307,0.0100
59045.76000,0.9,0.899211,0.0100
59045.76000,1.0,0.900386,0.0100
59045.76000,1.1,0.907279,0.0100
59045.76000,1.2,0.902529,0.0100
59045.76000,1.3,0.909729,0.0100
59045.76000,1.4,0.903069,0.0100
59045.76000,1.5,0.894073,0.0100
59045.76000,1.6,0.903812,0.0100
59045.76000,1.7,0.888760,0.0100
59045.76000,1.8,0.901283,0.0100
59045.76000,1.9,0.899865,0.0100
59045.76000,2.0,0.898116,0.0100
59045.76000,2.1,0.898912,0.0100
59045.76000,2.2,0.881379,0.0100
59045.76000,2.3,0.894710,0.0100
59045.76000,2.4,0.901126,0.0100
59045.76000,2.5,0.901796,0.0100
59045.76000,2.6,0.889921,0.0100
59045.76000,2.7,0.912854,0.0100
59045.76000,2.8,0.891536,0.0100
59045.76000,2.9,0.909892,0.0100
59045.76000,3.0,0.904469,0.0100
59045.76000,3.1,0.893735,0.0100
59045.76000,3.2,0.917950,0.0100
59045.76000,3.3,0.888261,0.0100
59045.76000,3.4,0.909389,0.0100
59045.76000,3.5,0.910203,0.0100
59045.76000,3.6,0.893491,0.0100
59045.76000,3.7,0.914122,0.0100
59045.76000,3.8,0.897697,0.0100
59045.76000,3.9,0.903084,0.0100
59045.76000,4.0,0.902801,0.0100
59045.76000,4.1,0.898854,0.0100
59045.76000,4.2,0.908305,0.0100
59045.76000,4.3,0.908132,0.0100
59045.76000,4.4,0.882712,0.0100
59045.76000,4.5,0.913241,0.0100
59045.76000,4.6,0.883572,0.0100
59045.76000,4.7,0.910523,0.0100
59045.76000,4.8,0.911464,0.0100
59045.76000,4.9,0.889288,0.0100
59045.76000,5.0,0.896089,0.0100
59045.76000,5.1,0.889140,0.0100
59045.76000,5.2,0.898048,0.0100
59045.76000,5.3,0.897117,0.0100
59045.76000,5.4,0.907994,0.0100
59045.76000,5.5,0.913300,0.0100
59045.76000,5.6,0.914154,0.0100
59045.76000,5.7,0.894576,0.0100
59045.76000,5.8,0.898105,0.0100
59045.76000,5.9,0.883363,0.0100
59045.76000,6.0,0.892139,0.0100
59045.76000,6.1,0.909846,0.0100
59045.76000,6.2,0.916353,0.0100
59045.76000,6.3,0.887854,0.0100
59045.76000,6.4,0.894273,0.0100
59045.76000,6.5,0.899933,0.0100
59045.76000,6.6,0.902999,0.0100
59045.76000,6.7,0.892101,0.0100
59045.76000,6.8,0.904438,0.0100
59045.76000,6.9,0.895459,0.0100
59045.76000,7.0,0.900053,0.0100
59045.76000,7.1,0.905660,0.0100
59045.76000,7.2,0.900262,0.0100
59045.76000,7.3,0.895833,0.0100
59045.76000,7.4,0.899101,0.0100
59045.76000,7.5,0.899314,0.0100
59045.76000,7.6,0.896497,0.0100
59045.76000,7.7,0.897609,0.0100
59045.76000,7.8,0.916184,0.0100
59045.76000,7.9,0.905807,0.0100
59045.76000,8.0,0.897243,0.0100
59045.76000,8.1,0.907167,0.0100
59045.76000,8.2,0.896859,0.0100
59045.76000,8.3,0.911929,0.0100
59045.76000,8.4,0.903894,0.0100
59045.76000,8.5,0.899124,0.0100
59045.76000,8.6,0.904674,0.0100
59045.76000,8.7,0.884489,0.0100
59045.76000,8.8,0.888930,0.0100
59045.76000,8.9,0.888258,0.0100
59045.76000,9.0,0.901627,0.0100
59045.76000,9.1,0.917522,0.0100
59045.76000,9.2,0.922510,0.0100
59045.76000,9.3,0.906578,0.0100
59045.76000,9.4,0.905206,0.0100
59045.76000,9.5,0.882187,0.0100
59045.76000,9.6,0.894771,0.0100
59045.76000,9.7,0.892319,0.0100
59045.76000,9.8,0.893989,0.0100
59045.76000,9.9,0.898516,0.0100
59045.76000,10.0,0.895476,0.0100
59045.80000,0.5,0.885101,0.0100
59045.80000,0.6,0.912373,0.0100
59045.80000,0.7,0.894167,0.0100
59045.80000,0.8,0.907287,0.0100
59045.80000,0.9,0.925635,0.0100
59045.80000,1.0,0.895701,0.0100
59045.80000,1.1,0.879591,0.0100
59045.80000,1.2,0.902034,0.0100
59045.80000,1.3,0.915904,0.0100
59045.80000,1.4,0.924478,0.0100
59045.80000,1.5,0.892599,0.0100
59045.80000,1.6,0.909861,0.0100
59045.80000,1.7,0.900241,0.0100
59045.80000,1.8,0.903835,0.0100
59045.80000,1.9,0.931338,0.0100
59045.80000,2.0,0.889865,0.0100
59045.80000,2.1,0.907432,0.0100
59045.80000,2.2,0.909571,0.0100
59045.80000,2.3,0.915752,0.0100
59045.80000,2.4,0.905874,0.0100
59045.80000,2.5,0.907975,0.0100
59045.80000,2.6,0.900978,0.0100
59045.80000,2.7,0.907586,0.0100
59045.80000,2.8,0.901462,0.0100
59045.80000,2.9,0.911110,0.0100
59045.80000,3.0,0.901198,0.0100
59045.80000,3.1,0.908665,0.0100
59045.80000,3.2,0.904602,0.0100
59045.80000,3.3,0.916155,0.0100
59045.80000,3.4,0.904380,0.0100
59045.80000,3.5,0.887164,0.0100
59045.80000,3.6,0.917514,0.0100
59045.80000,3.7,0.895837,0.0100
59045.80000,3.8,0.898357,0.0100
59045.80000,3.9,0.898938,0.0100
59045.80000,4.0,0.918639,0.0100
59045.80000,4.1,0.883538,0.0100
59045.80000,4.2,0.936272,0.0100
59045.80000,4.3,0.915455,0.0100
59045.80000,4.4,0.907127,0.0100
59045.80000,4.5,0.904345,0.0100
59045.80000,4.6,0.907750,0.0100
59045.80000,4.7,0.910106,0.0100
59045.80000,4.8,0.911347,0.0100
59045.80000,4.9,0.910450,0.0100
59045.80000,5.0,0.905790,0.0100
59045.80000,5.1,0.902921,0.0100
59045.80000,5.2,0.903382,0.0100
59045.80000,5.3,0.902945,0.0100
59045.80000,5.4,0.916232,0.0100
59045.80000,5.5,0.910830,0.0100
59045.80000,5.6,0.875490,0.0100
59045.80000,5.7,0.911453,0.0100
59045.80000,5.8,0.906842,0.0100
59045.80000,5.9,0.904707,0.0100
59045.80000,6.0,0.901009,0.0100
59045.80000,6.1,0.916135,0.0100
59045.80000,6.2,0.914370,0.0100
59045.80000,6.3,0.897166,0.0100
59045.80000,6.4,0.908965,0.0100
59045.80000,6.5,0.895178,0.0100
59045.80000,6.6,0.891098,0.0100
59045.80000,6.7,0.898627,0.0100
59045.80000,6.8,0.913518,0.0100
59045.80000,6.9,0.914426,0.0100
59045.80000,7.0,0.910025,0.0100
59045.80000,7.1,0.912145,0.0100
59045.80000,7.2,0.910056,0.0100
59045.80000,7.3,0.898480,0.0100
59045.80000,7.4,0.909214,0.0100
59045.80000,7.5,0.912898,0.0100
59045.80000,7.6,0.912437,0.0100
59045.80000,7.7,0.916783,0.0100
59045.80000,7.8,0.911977,0.0100
59045.80000,7.9,0.908409,0.0100
59045.80000,8.0,0.915596,0.0100
59045.80000,8.1,0.904629,0.0100
59045.80000,8.2,0.896076,0.0100
59045.80000,8.3,0.903264,0.0100
59045.80000,8.4,0.897445,0.0100
59045.80000,8.5,0.898143,0.0100
59045.80000,8.6,0.903449,0.0100
59045.80000,8.7,0.896970,0.0100
59045.80000,8.8,0.901815,0.0100
59045.80000,8.9,0.885958,0.0100
59045.80000,9.0,0.907027,0.0100
59045.80000,9.1,0.904906,0.0100
59045.80000,9.2,0.896723,0.0100
59045.80000,9.3,0.911487,0.0100
59045.80000,9.4,0.914270,0.0100
59045.80000,9.5,0.888819,0.0100
59045.80000,9.6,0.897267,0.0100
59045.80000,9.7,0.897203,0.0100
59045.80000,9.8,0.895495,0.0100
59045.80000,9.9,0.913189,0.0100
59045.80000,10.0,0.902956,0.0100
59045.84000,0.5,0.912922,0.0100
59045.84000,0.6,0.895529,0.0100
59045.84000,0.7,0.921921,0.0100
59045.84000,0.8,0.903175,0.0100
59045.84000,0.9,0.916167,0.0100
59045.84000,1.0,0.918341,0.0100
59045.84000,1.1,0.929174,0.0100
59045.84000,1.2,0.902479,0.0100
59045.84000,1.3,0.885372,0.0100
59045.84000,1.4,0.917406,0.0100
59045.84000,1.5,0.933572,0.0100
59045.84000,1.6,0.927957,0.0100
59045.84000,1.7,0.917664,0.0100
59045.84000,1.8,0.910651,0.0100
59045.84000,1.9,0.923638,0.0100
59045.84000,2.0,0.905832,0.0100
59045.84000,2.1,0.920331,0.0100
59045.84000,2.2,0.920622,0.0100
59045.84000,2.3,0.926169,0.0100
59045.84000,2.4,0.943164,0.0100
59045.84000,2.5,0.919491,0.0100
59045.84000,2.6,0.910478,0.0100
59045.84000,2.7,0.915311,0.0100
59045.84000,2.8,0.897876,0.0100
59045.84000,2.9,0.908620,0.0100
59045.84000,3.0,0.911474,0.0100
59045.84000,3.1,0.910326,0.0100
59045.84000,3.2,0.917091,0.0100
59045.84000,3.3,0.907343,0.0100
59045.84000,3.4,0.926778,0.0100
59045.84000,3.5,0.915569,0.0100
59045.84000,3.6,0.915474,0.0100
59045.84000,3.7,0.912288,0.0100
59045.84000,3.8,0.917119,0.0100
59045.84000,3.9,0.923818,0.0100
59045.84000,4.0,0.906896,0.0100
59045.84000,4.1,0.908986,0.0100
59045.84000,4.2,0.912530,0.0100
59045.84000,4.3,0.902108,0.0100
59045.84000,4.4,0.907375,0.0100
59045.84000,4.5,0.910805,0.0100
59045.84000,4.6,0.924311,0.0100
59045.84000,4.7,0.918193,0.0100
59045.84000,4.8,0.917503,0.0100
59045.84000,4.9,0.924076,0.0100
59045.84000,5.0,0.914193,0.0100
59045.84000,5.1,0.919472,0.0100
59045.84000,5.2,0.914535,0.0100
59045.84000,5.3,0.918221,0.0100
59045.84000,5.4,0.909740,0.0100
59045.84000,5.5,0.891179,0.0100
59045.84000,5.6,0.914224,0.0100
59045.84000,5.7,0.929795,0.0100
59045.84000,5.8,0.924829,0.0100
59045.84000,5.9,0.925221,0.0100
59045.84000,6.0,0.927929,0.0100
59045.84000,6.1,0.916454,0.0100
59045.84000,6.2,0.917540,0.0100
59045.84000,6.3,0.909391,0.0100
59045.84000,6.4,0.912406,0.0100
59045.84000,6.5,0.921725,0.0100
59045.84000,6.6,0.927606,0.0100
59045.84000,6.7,0.914173,0.0100
59045.84000,6.8,0.911065,0.0100
59045.84000,6.9,0.915572,0.0100
59045.84000,7.0,0.921579,0.0100
59045.84000,7.1,0.901129,0.0100
59045.84000,7.2,0.892605,0.0100
59045.84000,7.3,0.910062,0.0100
59045.84000,7.4,0.903360,0.0100
59045.84000,7.5,0.910486,0.0100
59045.84000,7.6,0.914089,0.0100
59045.84000,7.7,0.911035,0.0100
59045.84000,7.8,0.930092,0.0100
59045.84000,7.9,0.918835,0.0100
59045.84000,8.0,0.918572,0.0100
59045.84000,8.1,0.921789,0.0100
59045.84000,8.2,0.904179,0.0100
59045.84000,8.3,0.925958,0.0100
59045.84000,8.4,0.914810,0.0100
